1,15,10,15:09,2014-12-14 22:00:00.000
1,15,9,15:16,2014-12-14 22:00:00.000
1,15,8,15:23,2014-12-14 22:00:00.000
1,15,7,15:29,2014-12-14 22:00:00.000
1,15,6,15:38,2014-12-14 22:00:00.000
1,15,5,15:44,2014-12-14 22:00:00.000
1,15,4,15:53,2014-12-14 22:00:00.000
1,15,3,15:59,2014-12-14 22:00:00.000
1,15,2,16:10,2014-12-14 22:00:00.000
1,15,1,16:20,2014-12-14 22:00:00.000
1,16,17,15:13,2014-12-14 22:00:00.000
1,16,16,15:20,2014-12-14 22:00:00.000
1,16,15,15:26,2014-12-14 22:00:00.000
1,16,14,15:33,2014-12-14 22:00:00.000
1,16,13,15:42,2014-12-14 22:00:00.000
1,16,12,15:46,2014-12-14 22:00:00.000
1,16,11,15:50,2014-12-14 22:00:00.000
1,16,10,15:59,2014-12-14 22:00:00.000
1,16,9,16:06,2014-12-14 22:00:00.000
1,16,8,16:13,2014-12-14 22:00:00.000
1,16,7,16:19,2014-12-14 22:00:00.000
1,16,6,16:28,2014-12-14 22:00:00.000
1,16,5,16:34,2014-12-14 22:00:00.000
1,16,4,16:43,2014-12-14 22:00:00.000
1,16,3,16:49,2014-12-14 22:00:00.000
1,16,2,17:00,2014-12-14 22:00:00.000
1,16,1,17:10,2014-12-14 22:00:00.000
1,17,17,15:53,2014-12-14 22:00:00.000
1,17,16,16:09,2014-12-14 22:00:00.000
1,17,15,16:15,2014-12-14 22:00:00.000
1,17,14,16:21,2014-12-14 22:00:00.000
1,17,13,16:30,2014-12-14 22:00:00.000
1,17,12,16:34,2014-12-14 22:00:00.000
1,17,11,16:38,2014-12-14 22:00:00.000
1,17,10,16:47,2014-12-14 22:00:00.000
1,17,9,16:54,2014-12-14 22:00:00.000
1,17,8,17:00,2014-12-14 22:00:00.000
1,17,7,17:06,2014-12-14 22:00:00.000
1,17,6,17:14,2014-12-14 22:00:00.000
1,17,5,17:19,2014-12-14 22:00:00.000
1,17,4,17:28,2014-12-14 22:00:00.000
1,17,3,17:34,2014-12-14 22:00:00.000
1,17,2,17:45,2014-12-14 22:00:00.000
1,17,1,17:55,2014-12-14 22:00:00.000
1,18,17,16:33,2014-12-14 22:00:00.000
1,18,16,16:39,2014-12-14 22:00:00.000
1,18,15,16:45,2014-12-14 22:00:00.000
1,18,14,16:51,2014-12-14 22:00:00.000
1,18,13,17:00,2014-12-14 22:00:00.000
1,18,12,17:04,2014-12-14 22:00:00.000
1,18,11,17:08,2014-12-14 22:00:00.000
1,18,10,17:17,2014-12-14 22:00:00.000
1,18,9,17:24,2014-12-14 22:00:00.000
1,18,8,17:30,2014-12-14 22:00:00.000
1,18,7,17:36,2014-12-14 22:00:00.000
1,18,6,17:44,2014-12-14 22:00:00.000
1,18,5,17:49,2014-12-14 22:00:00.000
1,18,4,17:58,2014-12-14 22:00:00.000
1,18,3,18:04,2014-12-14 22:00:00.000
1,18,2,18:15,2014-12-14 22:00:00.000
1,18,1,18:25,2014-12-14 22:00:00.000
1,19,17,16:53,2014-12-14 22:00:00.000
1,19,16,16:59,2014-12-14 22:00:00.000
1,19,15,17:05,2014-12-14 22:00:00.000
1,19,14,17:11,2014-12-14 22:00:00.000
1,19,13,17:20,2014-12-14 22:00:00.000
1,19,12,17:24,2014-12-14 22:00:00.000
1,19,11,17:28,2014-12-14 22:00:00.000
1,19,10,17:37,2014-12-14 22:00:00.000
1,19,9,17:44,2014-12-14 22:00:00.000
1,19,8,17:50,2014-12-14 22:00:00.000
1,19,7,17:56,2014-12-14 22:00:00.000
1,19,6,18:04,2014-12-14 22:00:00.000
1,19,5,18:09,2014-12-14 22:00:00.000
1,19,4,18:18,2014-12-14 22:00:00.000
1,19,3,18:24,2014-12-14 22:00:00.000
1,19,2,18:35,2014-12-14 22:00:00.000
1,19,1,18:45,2014-12-14 22:00:00.000
1,20,17,17:00,2014-12-14 22:00:00.000
1,20,16,17:29,2014-12-14 22:00:00.000
1,20,15,17:35,2014-12-14 22:00:00.000
1,20,14,17:41,2014-12-14 22:00:00.000
1,20,13,17:50,2014-12-14 22:00:00.000
1,20,12,17:54,2014-12-14 22:00:00.000
1,20,11,17:58,2014-12-14 22:00:00.000
1,20,10,18:07,2014-12-14 22:00:00.000
1,20,9,18:14,2014-12-14 22:00:00.000
1,20,8,18:20,2014-12-14 22:00:00.000
1,20,7,18:26,2014-12-14 22:00:00.000
1,20,6,18:34,2014-12-14 22:00:00.000
1,20,5,18:39,2014-12-14 22:00:00.000
1,20,4,18:48,2014-12-14 22:00:00.000
1,20,3,18:54,2014-12-14 22:00:00.000
1,20,2,19:05,2014-12-14 22:00:00.000
1,20,1,19:15,2014-12-14 22:00:00.000
1,21,17,17:51,2014-12-14 22:00:00.000
1,21,16,17:57,2014-12-14 22:00:00.000
1,21,15,18:03,2014-12-14 22:00:00.000
1,21,14,18:09,2014-12-14 22:00:00.000
1,21,13,18:18,2014-12-14 22:00:00.000
1,21,12,18:22,2014-12-14 22:00:00.000
1,21,11,18:26,2014-12-14 22:00:00.000
1,21,10,18:35,2014-12-14 22:00:00.000
1,21,9,18:42,2014-12-14 22:00:00.000
1,21,8,18:48,2014-12-14 22:00:00.000
1,21,7,18:54,2014-12-14 22:00:00.000
1,21,6,19:02,2014-12-14 22:00:00.000
1,21,5,19:07,2014-12-14 22:00:00.000
1,21,4,19:16,2014-12-14 22:00:00.000
1,21,3,19:22,2014-12-14 22:00:00.000
1,21,2,19:33,2014-12-14 22:00:00.000
1,21,1,19:43,2014-12-14 22:00:00.000
1,22,17,17:58,2014-12-14 22:00:00.000
1,22,16,18:29,2014-12-14 22:00:00.000
1,22,15,18:35,2014-12-14 22:00:00.000
1,22,14,18:41,2014-12-14 22:00:00.000
1,22,13,18:50,2014-12-14 22:00:00.000
1,22,12,18:54,2014-12-14 22:00:00.000
1,22,11,18:58,2014-12-14 22:00:00.000
1,22,10,19:07,2014-12-14 22:00:00.000
1,22,9,19:14,2014-12-14 22:00:00.000
1,22,8,19:20,2014-12-14 22:00:00.000
1,22,7,19:26,2014-12-14 22:00:00.000
1,22,6,19:34,2014-12-14 22:00:00.000
1,22,5,19:39,2014-12-14 22:00:00.000
1,22,4,19:48,2014-12-14 22:00:00.000
1,22,3,19:54,2014-12-14 22:00:00.000
1,22,2,20:05,2014-12-14 22:00:00.000
1,22,1,20:15,2014-12-14 22:00:00.000
1,23,17,18:53,2014-12-14 22:00:00.000
1,23,16,18:59,2014-12-14 22:00:00.000
1,23,15,19:05,2014-12-14 22:00:00.000
1,23,14,19:11,2014-12-14 22:00:00.000
1,23,13,19:20,2014-12-14 22:00:00.000
1,23,12,19:24,2014-12-14 22:00:00.000
1,23,11,19:28,2014-12-14 22:00:00.000
1,23,10,19:37,2014-12-14 22:00:00.000
1,23,9,19:44,2014-12-14 22:00:00.000
1,23,8,19:50,2014-12-14 22:00:00.000
1,23,7,19:56,2014-12-14 22:00:00.000
1,23,6,20:04,2014-12-14 22:00:00.000
1,23,5,20:09,2014-12-14 22:00:00.000
1,23,4,20:18,2014-12-14 22:00:00.000
1,23,3,20:24,2014-12-14 22:00:00.000
1,23,2,20:35,2014-12-14 22:00:00.000
1,23,1,20:45,2014-12-14 22:00:00.000
1,24,17,19:53,2014-12-14 22:00:00.000
1,24,16,19:59,2014-12-14 22:00:00.000
1,24,15,20:05,2014-12-14 22:00:00.000
1,24,14,20:11,2014-12-14 22:00:00.000
1,24,13,20:20,2014-12-14 22:00:00.000
1,24,12,20:24,2014-12-14 22:00:00.000
1,24,11,20:28,2014-12-14 22:00:00.000
1,24,10,20:37,2014-12-14 22:00:00.000
1,24,9,20:44,2014-12-14 22:00:00.000
1,24,8,20:50,2014-12-14 22:00:00.000
1,24,7,20:56,2014-12-14 22:00:00.000
1,24,6,21:04,2014-12-14 22:00:00.000
1,24,5,21:09,2014-12-14 22:00:00.000
1,24,4,21:18,2014-12-14 22:00:00.000
1,24,3,21:24,2014-12-14 22:00:00.000
1,24,2,21:35,2014-12-14 22:00:00.000
1,24,1,21:45,2014-12-14 22:00:00.000
1,25,17,21:43,2014-12-14 22:00:00.000
1,25,16,21:49,2014-12-14 22:00:00.000
1,25,15,21:55,2014-12-14 22:00:00.000
1,25,14,22:01,2014-12-14 22:00:00.000
1,25,13,22:10,2014-12-14 22:00:00.000
1,25,12,22:14,2014-12-14 22:00:00.000
1,25,11,22:18,2014-12-14 22:00:00.000
1,25,10,22:27,2014-12-14 22:00:00.000
1,25,9,22:34,2014-12-14 22:00:00.000
1,25,8,22:40,2014-12-14 22:00:00.000
1,25,7,22:46,2014-12-14 22:00:00.000
1,25,6,22:54,2014-12-14 22:00:00.000
1,25,5,22:59,2014-12-14 22:00:00.000
1,25,4,23:08,2014-12-14 22:00:00.000
1,25,3,23:14,2014-12-14 22:00:00.000
1,25,2,23:25,2014-12-14 22:00:00.000
1,25,1,23:35,2014-12-14 22:00:00.000
1,26,17,5:20,2014-12-14 22:00:00.000
1,26,16,5:27,2014-12-14 22:00:00.000
1,26,15,5:33,2014-12-14 22:00:00.000
1,26,14,5:39,2014-12-14 22:00:00.000
1,26,13,5:49,2014-12-14 22:00:00.000
1,26,12,5:53,2014-12-14 22:00:00.000
1,26,11,5:57,2014-12-14 22:00:00.000
1,26,10,6:05,2014-12-14 22:00:00.000
1,26,9,6:12,2014-12-14 22:00:00.000
1,26,8,6:19,2014-12-14 22:00:00.000
1,26,7,6:25,2014-12-14 22:00:00.000
1,26,6,6:33,2014-12-14 22:00:00.000
1,26,5,6:39,2014-12-14 22:00:00.000
1,26,4,6:48,2014-12-14 22:00:00.000
1,26,3,6:54,2014-12-14 22:00:00.000
1,26,2,7:05,2014-12-14 22:00:00.000
1,26,1,7:20,2014-12-14 22:00:00.000
1,27,17,6:20,2014-12-14 22:00:00.000
1,27,16,6:27,2014-12-14 22:00:00.000
1,27,15,6:33,2014-12-14 22:00:00.000
1,27,14,6:39,2014-12-14 22:00:00.000
1,27,13,6:49,2014-12-14 22:00:00.000
1,27,12,6:53,2014-12-14 22:00:00.000
1,27,11,6:57,2014-12-14 22:00:00.000
1,27,10,7:05,2014-12-14 22:00:00.000
1,27,9,7:12,2014-12-14 22:00:00.000
1,27,8,7:19,2014-12-14 22:00:00.000
1,27,7,7:25,2014-12-14 22:00:00.000
1,27,6,7:33,2014-12-14 22:00:00.000
1,27,5,7:39,2014-12-14 22:00:00.000
1,27,4,7:48,2014-12-14 22:00:00.000
1,27,3,7:54,2014-12-14 22:00:00.000
1,27,2,8:05,2014-12-14 22:00:00.000
1,27,1,8:20,2014-12-14 22:00:00.000
1,28,17,7:20,2014-12-14 22:00:00.000
1,28,16,7:27,2014-12-14 22:00:00.000
1,28,15,7:33,2014-12-14 22:00:00.000
1,28,14,7:39,2014-12-14 22:00:00.000
1,28,13,7:49,2014-12-14 22:00:00.000
1,28,12,7:53,2014-12-14 22:00:00.000
1,28,11,7:57,2014-12-14 22:00:00.000
1,28,10,8:05,2014-12-14 22:00:00.000
1,28,9,8:12,2014-12-14 22:00:00.000
1,28,8,8:19,2014-12-14 22:00:00.000
1,28,7,8:25,2014-12-14 22:00:00.000
1,28,6,8:33,2014-12-14 22:00:00.000
1,28,5,8:39,2014-12-14 22:00:00.000
1,28,4,8:48,2014-12-14 22:00:00.000
1,28,3,8:54,2014-12-14 22:00:00.000
1,28,2,9:05,2014-12-14 22:00:00.000
1,28,1,9:20,2014-12-14 22:00:00.000
1,29,17,8:20,2014-12-14 22:00:00.000
1,29,16,8:27,2014-12-14 22:00:00.000
1,29,15,8:33,2014-12-14 22:00:00.000
1,29,14,8:39,2014-12-14 22:00:00.000
1,29,13,8:49,2014-12-14 22:00:00.000
1,29,12,8:53,2014-12-14 22:00:00.000
1,29,11,8:57,2014-12-14 22:00:00.000
1,29,10,9:05,2014-12-14 22:00:00.000
1,29,9,9:12,2014-12-14 22:00:00.000
1,29,8,9:19,2014-12-14 22:00:00.000
1,29,7,9:25,2014-12-14 22:00:00.000
1,29,6,9:33,2014-12-14 22:00:00.000
1,29,5,9:39,2014-12-14 22:00:00.000
1,29,4,9:48,2014-12-14 22:00:00.000
1,29,3,9:54,2014-12-14 22:00:00.000
1,29,2,10:05,2014-12-14 22:00:00.000
1,29,1,10:25,2014-12-14 22:00:00.000
1,30,17,9:20,2014-12-14 22:00:00.000
1,30,16,9:27,2014-12-14 22:00:00.000
1,30,15,9:33,2014-12-14 22:00:00.000
1,30,14,9:39,2014-12-14 22:00:00.000
1,30,13,9:49,2014-12-14 22:00:00.000
1,30,12,9:53,2014-12-14 22:00:00.000
1,30,11,9:57,2014-12-14 22:00:00.000
1,30,10,10:05,2014-12-14 22:00:00.000
1,30,9,10:12,2014-12-14 22:00:00.000
1,30,8,10:19,2014-12-14 22:00:00.000
1,30,7,10:25,2014-12-14 22:00:00.000
1,30,6,10:33,2014-12-14 22:00:00.000
1,30,5,10:39,2014-12-14 22:00:00.000
1,30,4,10:48,2014-12-14 22:00:00.000
1,30,3,10:54,2014-12-14 22:00:00.000
1,30,2,11:05,2014-12-14 22:00:00.000
1,30,1,11:20,2014-12-14 22:00:00.000
1,31,17,10:20,2014-12-14 22:00:00.000
1,31,16,10:27,2014-12-14 22:00:00.000
1,31,15,10:33,2014-12-14 22:00:00.000
1,31,14,10:39,2014-12-14 22:00:00.000
1,31,13,10:49,2014-12-14 22:00:00.000
1,31,12,10:53,2014-12-14 22:00:00.000
1,31,11,10:57,2014-12-14 22:00:00.000
1,31,10,11:05,2014-12-14 22:00:00.000
1,31,9,11:12,2014-12-14 22:00:00.000
1,31,8,11:19,2014-12-14 22:00:00.000
1,31,7,11:25,2014-12-14 22:00:00.000
